task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,871 + 556 =,1427,1427,True,79c641e4,1,[FINAL]  1427 [END],3.2596116140000504,8,846,False
n_ary,2_ops,888 + 759 =,1647,1667,False,5ca9e316,1,[FINAL]  1667 [END],3.353990887000009,8,846,False
n_ary,2_ops,670 + 418 =,1088,1088,True,f45d66a6,1,[FINAL]  1088 [END],3.372409440000069,8,846,False
n_ary,2_ops,661 + 544 =,1205,1105,False,d333d682,1,[FINAL]  1105 [END],3.2731213999999227,8,846,False
n_ary,2_ops,328 + 902 =,1230,1231,False,508bcc7b,1,[FINAL]  1231 [END],3.371200248999912,8,846,False
n_ary,2_ops,696 + 243 =,939,939,True,7d6f48ef,1,[FINAL]  939 [END],3.368135101999997,7,846,False
n_ary,2_ops,810 + 357 =,1167,1167,True,a04564cd,1,[FINAL]  1167 [END],3.68865461300004,8,846,False
n_ary,2_ops,191 + 780 =,971,1990,False,2beef17d,1,[FINAL]  1990 [END],3.3558305860000246,8,846,False
n_ary,2_ops,933 + 652 =,1585,1585,True,ae954ab6,1,[FINAL]  1585 [END],3.363782260999983,8,846,False
n_ary,2_ops,995 + 551 =,1546,1546,True,cf933cbf,1,[FINAL]  1546 [END],3.283751721000044,8,846,False
n_ary,2_ops,227 + 885 =,1112,1098,False,3c7a8694,1,[FINAL]  1098 [END],3.396410083000092,8,846,False
n_ary,2_ops,395 + 913 =,1308,1308,True,1534f4e1,1,[FINAL]  1308 [END],3.393838290999952,8,846,False
n_ary,2_ops,661 + 800 =,1461,1461,True,acea4092,1,[FINAL]  1461 [END],3.2797828520000394,8,846,False
n_ary,2_ops,262 + 254 =,516,516,True,c6d77350,1,[FINAL]  516 [END],3.729873429000008,7,846,False
n_ary,2_ops,244 + 977 =,1221,1216,False,7d21bd53,1,[FINAL]  1216 [END],3.434671374000004,8,846,False
n_ary,2_ops,433 + 105 =,538,538,True,7366764f,1,[FINAL]  538 [END],3.358157484000003,7,846,False
n_ary,2_ops,594 + 781 =,1375,1375,True,5af05db5,1,[FINAL]  1375 [END],3.297261363999951,8,846,False
n_ary,2_ops,587 + 573 =,1160,1150,False,f91c0ede,1,[FINAL]  1150 [END],3.365507478999916,8,846,False
n_ary,2_ops,191 + 618 =,809,1910,False,be0bc17a,1,[FINAL]  1910 [END],3.293899359000079,8,846,False
n_ary,2_ops,682 + 984 =,1666,1666,True,9c5642c0,1,[FINAL]  1666 [END],3.3329696210000748,8,846,False
n_ary,2_ops,795 + 227 =,1022,1022,True,a2ba9095,1,[FINAL]  1022 [END],3.830278743000008,8,846,False
n_ary,2_ops,919 + 109 =,1028,1009,False,e37961af,1,[FINAL]  1009 [END],3.36731493100001,8,846,False
n_ary,2_ops,471 + 164 =,635,535,False,45186f7e,1,[FINAL]  535 [END],3.24446477399988,7,846,False
n_ary,2_ops,851 + 650 =,1501,1401,False,131a9162,1,[FINAL]  1401 [END],3.384500318999926,8,846,False
n_ary,2_ops,882 + 157 =,1039,1049,False,414ed408,1,[FINAL]  1049 [END],3.2843752230000973,8,846,False
n_ary,2_ops,341 + 322 =,663,663,True,e6b4db98,1,[FINAL]  663 [END],3.283467327000153,7,846,False
n_ary,2_ops,814 + 812 =,1626,1626,True,d8f15a69,1,[FINAL]  1626 [END],3.296459064000146,8,846,False
n_ary,2_ops,524 + 231 =,755,755,True,01cd48ab,1,[FINAL]  755 [END],3.323899542999925,7,846,False
n_ary,2_ops,818 + 463 =,1281,1381,False,bba9e421,1,[FINAL]  1381 [END],3.874878330999991,8,846,False
n_ary,2_ops,725 + 384 =,1109,1109,True,351c8126,1,[FINAL]  1109 [END],3.3955372410000564,8,846,False
n_ary,2_ops,165 + 142 =,307,307,True,ab72c775,1,[FINAL]  307 [END],3.225740968000082,7,846,False
n_ary,2_ops,078 + 742 =,820,1726,False,7f6e3d9f,1,[FINAL]  1726 [END],3.394224382000175,8,846,False
n_ary,2_ops,020 + 992 =,1012,1012,True,fb33ca93,1,[FINAL]  1012 [END],3.4183831059999648,8,846,False
n_ary,2_ops,176 + 446 =,622,532,False,baf2242c,1,[FINAL]  532 [END],3.2731001780000497,7,846,False
n_ary,2_ops,104 + 856 =,960,1048,False,6c8e5831,1,[FINAL]  1048 [END],3.3539546619999783,8,846,False
n_ary,2_ops,401 + 405 =,806,806,True,4633ae0c,1,[FINAL]  806 [END],3.741415330000109,7,846,False
n_ary,2_ops,507 + 084 =,591,591,True,f067e942,1,[FINAL]  591 [END],3.262896069000135,7,846,False
n_ary,2_ops,475 + 089 =,564,564,True,7f91b417,1,[FINAL]  564 [END],3.2799244129998897,7,846,False
n_ary,2_ops,066 + 868 =,934,1034,False,d323c2c5,1,[FINAL]  1034 [END],3.339112053000008,8,846,False
n_ary,2_ops,322 + 290 =,612,512,False,66c2a4f5,1,[FINAL]  512 [END],3.3239594879999004,7,846,False
n_ary,2_ops,574 + 902 =,1476,1476,True,20c2e47b,1,[FINAL]  1476 [END],3.372753370000055,8,846,False
n_ary,2_ops,098 + 767 =,865,1765,False,855015b7,1,[FINAL]  1765 [END],3.3584633450000183,8,846,False
n_ary,2_ops,379 + 372 =,751,751,True,a262aa97,1,[FINAL]  751 [END],3.740846550000015,7,846,False
n_ary,2_ops,105 + 123 =,228,218,False,388058b4,1,[FINAL]  218 [END],3.246327446999885,7,846,False
n_ary,2_ops,202 + 195 =,397,407,False,7f932f10,1,[FINAL]  407 [END],3.377685308000082,7,846,False
n_ary,2_ops,695 + 944 =,1639,1649,False,a4a1d810,1,[FINAL]  1649 [END],3.305927096000005,8,846,False
n_ary,2_ops,560 + 719 =,1279,1389,False,8e1717a6,1,[FINAL]  1389 [END],3.3716328570001224,8,846,False
n_ary,2_ops,516 + 546 =,1062,1080,False,38586378,1,[FINAL]  1080 [END],3.401029920999917,8,846,False
n_ary,2_ops,802 + 300 =,1102,1102,True,099271f0,1,[FINAL]  1102 [END],3.3799412900000334,8,846,False
n_ary,2_ops,682 + 019 =,701,701,True,31c9d0f2,1,[FINAL]  701 [END],3.314317287999984,7,846,False
n_ary,2_ops,543 + 874 =,1417,1317,False,b26ed775,1,[FINAL]  1317 [END],3.726193111999919,8,846,False
n_ary,2_ops,761 + 884 =,1645,1655,False,7b9edbd1,1,[FINAL]  1655 [END],3.2791276140001173,8,846,False
n_ary,2_ops,685 + 169 =,854,854,True,ca20f611,1,[FINAL]  854 [END],3.291306310999971,7,846,False
n_ary,2_ops,536 + 175 =,711,711,True,04b6684d,1,[FINAL]  711 [END],3.249421814000016,7,846,False
n_ary,2_ops,788 + 307 =,1095,1105,False,e7cac9f8,1,[FINAL]  1105 [END],3.38339830599989,8,846,False
n_ary,2_ops,190 + 700 =,890,1000,False,5f268c6c,1,[FINAL]  1000 [END],3.2997993250000945,8,846,False
n_ary,2_ops,634 + 466 =,1100,1100,True,adc09dd8,1,[FINAL]  1100 [END],3.362137981999922,8,846,False
n_ary,2_ops,615 + 126 =,741,731,False,76da673e,1,[FINAL]  731 [END],3.7686870250001903,7,846,False
n_ary,2_ops,771 + 891 =,1662,1662,True,78790dfe,1,[FINAL]  1662 [END],3.3595911339998565,8,846,False
n_ary,2_ops,034 + 496 =,530,540,False,de2d0fa1,1,[FINAL]  540 [END],3.280227425000021,7,846,False
n_ary,2_ops,125 + 876 =,1001,1093,False,9d8dcab4,1,[FINAL]  1093 [END],3.373962358999961,8,846,False
n_ary,2_ops,174 + 419 =,593,593,True,f32455a5,1,[FINAL]  593 [END],3.415542021000192,7,846,False
n_ary,2_ops,593 + 573 =,1166,1166,True,460863f6,1,[FINAL]  1166 [END],3.3543593189999683,8,846,False
n_ary,2_ops,357 + 257 =,614,514,False,247e20e7,1,[FINAL]  514 [END],3.330651092000153,7,846,False
n_ary,2_ops,002 + 470 =,472,472,True,801e9336,1,[FINAL]  472 [END],3.7677500939998936,7,846,False
n_ary,2_ops,561 + 864 =,1425,1475,False,f4c9af9d,1,[FINAL]  1475 [END],3.320477088000189,8,846,False
n_ary,2_ops,341 + 016 =,357,357,True,7ca81c19,1,[FINAL]  357 [END],3.3291703140000664,7,846,False
n_ary,2_ops,325 + 686 =,1011,1011,True,3cc10d46,1,[FINAL]  1011 [END],3.4118246810000983,8,846,False
n_ary,2_ops,868 + 549 =,1417,1415,False,a93b775b,1,[FINAL]  1415 [END],3.383046495000144,8,846,False
n_ary,2_ops,627 + 814 =,1441,1491,False,6390c8a7,1,[FINAL]  1491 [END],3.3941247069999463,8,846,False
n_ary,2_ops,455 + 760 =,1215,1215,True,8f0b968d,1,[FINAL]  1215 [END],3.394152222999992,8,846,False
n_ary,2_ops,467 + 012 =,479,579,False,d4f77ef2,1,[FINAL]  579 [END],3.77262403099985,7,846,False
n_ary,2_ops,084 + 579 =,663,1633,False,1fb27064,1,[FINAL]  1633 [END],3.3482278779999888,8,846,False
n_ary,2_ops,499 + 713 =,1212,1212,True,34408909,1,[FINAL]  1212 [END],3.3857485009998527,8,846,False
n_ary,2_ops,279 + 446 =,725,625,False,85681280,1,[FINAL]  625 [END],3.339227161000053,7,846,False
n_ary,2_ops,284 + 232 =,516,516,True,2ede5177,1,[FINAL]  516 [END],3.3154537189998337,7,846,False
n_ary,2_ops,680 + 246 =,926,926,True,07877f9c,1,[FINAL]  926 [END],3.325713700000051,7,846,False
n_ary,2_ops,878 + 401 =,1279,1279,True,93cf9a03,1,[FINAL]  1279 [END],3.404796051999938,8,846,False
n_ary,2_ops,209 + 362 =,571,571,True,2bb186e9,1,[FINAL]  571 [END],3.376430345000017,7,846,False
n_ary,2_ops,995 + 494 =,1489,1499,False,db802bce,1,[FINAL]  1499 [END],3.8514173490000303,8,846,False
n_ary,2_ops,137 + 278 =,415,415,True,71f7c6d8,1,[FINAL]  415 [END],3.38008230000014,7,846,False
n_ary,2_ops,256 + 045 =,301,256,False,649cb398,1,[FINAL]  256 + 045 = 291 [END,3.783007541000188,16,846,False
n_ary,2_ops,255 + 585 =,840,1010,False,9726fdca,1,[FINAL]  1010 [END],3.445265869999957,8,846,False
n_ary,2_ops,059 + 353 =,412,542,False,117c6e8c,1,[FINAL]  542 [END],3.3742554610000752,7,846,False
n_ary,2_ops,954 + 007 =,961,961,True,17093adf,1,[FINAL]  961 [END],3.278716165999868,7,846,False
n_ary,2_ops,243 + 548 =,791,791,True,fdb2069d,1,[FINAL]  791 [END],3.353033489000154,7,846,False
n_ary,2_ops,054 + 747 =,801,1391,False,81155b3f,1,[FINAL]  1391 [END],3.8349122390000048,8,846,False
n_ary,2_ops,194 + 825 =,1019,1039,False,68213f05,1,[FINAL]  1039 [END],3.4359782579999774,8,846,False
n_ary,2_ops,934 + 402 =,1336,1336,True,185edad5,1,[FINAL]  1336 [END],3.411844363,8,846,False
n_ary,2_ops,772 + 557 =,1329,1339,False,5bf1120d,1,[FINAL]  1339 [END],3.4105037580000044,8,846,False
n_ary,2_ops,344 + 264 =,608,508,False,1175ea60,1,[FINAL]  508 [END],3.387120033999963,7,846,False
n_ary,2_ops,013 + 524 =,537,533,False,e80a0588,1,[FINAL]  533 [END],3.3951460650000627,7,846,False
n_ary,2_ops,770 + 451 =,1221,1221,True,cacb62c1,1,[FINAL]  1221 [END],3.380207988999928,8,846,False
n_ary,2_ops,303 + 209 =,512,512,True,b68954c9,1,[FINAL]  512 [END],3.3327874809999685,7,846,False
n_ary,2_ops,321 + 804 =,1125,1125,True,1c41d0dd,1,[FINAL]  1125 [END],3.7655355899999,8,846,False
n_ary,2_ops,589 + 313 =,902,912,False,170ce2eb,1,[FINAL]  912 [END],3.372773034999909,7,846,False
n_ary,2_ops,170 + 522 =,692,1672,False,ff1ac523,1,[FINAL]  1672 [END],3.431602613999985,8,846,False
n_ary,2_ops,710 + 816 =,1526,1526,True,4efae169,1,[FINAL]  1526 [END],3.40099437899994,8,846,False
n_ary,2_ops,636 + 682 =,1318,1318,True,bc2a1e7e,1,[FINAL]  1318 [END],3.3731911279999167,8,846,False
n_ary,2_ops,397 + 660 =,1057,1057,True,10b73590,1,[FINAL]  1057 [END],3.4602955889999976,8,846,False
n_ary,4_ops,950 + 755 + 994 + 329 =,3028,2600,False,e966b536,1,[FINAL]  2600 [END],3.38700500799996,8,856,False
n_ary,4_ops,736 + 412 + 088 + 387 =,1623,1385,False,624d9a70,1,[FINAL]  1385 [END],3.844018553000069,8,856,False
n_ary,4_ops,753 + 339 + 879 + 891 =,2862,2625,False,5fa5f430,1,[FINAL]  2625 [END],3.42123451800012,8,856,False
n_ary,4_ops,275 + 325 + 508 + 714 =,1822,1676,False,e80704ef,1,[FINAL]  1676 [END],3.394760109999879,8,856,False
n_ary,4_ops,364 + 364 + 250 + 530 =,1508,1060,False,149c597d,1,[FINAL]  1060 [END],3.4123164489999454,8,856,False
n_ary,4_ops,935 + 994 + 509 + 813 =,3251,2790,False,e952fe63,1,[FINAL]  2790 [END],3.389671151999892,8,856,False
n_ary,4_ops,255 + 498 + 438 + 405 =,1596,1440,False,cb617301,1,[FINAL]  1440 [END],3.381058369000129,8,856,False
n_ary,4_ops,468 + 035 + 227 + 239 =,969,1066,False,0a382304,1,[FINAL]  1066 [END],3.389177020999796,8,856,False
